,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
119,238351,https://www.airbnb.com/rooms/238351,2021-12-17,In Centre of Florence! A/c and wifi,866134,Enrica,2011-07-25,"Florence, Tuscany, Italy",3,Centro Storico,43.76914,11.24193,Entire home/apt,4,1.0,74.0,6.9,6,12,14,66,46,3,0,,f,1,0.39,10.350000000000001,765.9,2.8356164383561646,0,1,1,0,0,1,0,0,1215.2748014846043,1,0,0,0,0,0,1,1,1,0,0,62.10000000000001,62.10000000000001,POINT (11.2419 43.7691)
120,240985,https://www.airbnb.com/rooms/240985,2021-12-17,Room & private b with splendid view,681999,Cristina,2011-06-09,"Florence, Toscana, Italy",1,Centro Storico,43.77701,11.25421,Private room,1,1.0,41.0,3.0,21,51,81,81,339,4,2,,f,1,2.74,6.4,262.4,1.7534246575342467,0,0,0,1,0,1,0,0,457.7102856633865,1,0,0,0,0,0,1,0,0,0,0,38.400000000000006,38.400000000000006,POINT (11.2542 43.777)
124,250470,https://www.airbnb.com/rooms/250470,2021-12-17,"AL PARCO DELLA MUSICA,Wi-Fi,parking",1312791,Massimo,2011-10-19,"Florence, Toscana, Italy",1,Centro Storico,43.78118,11.23266,Entire home/apt,4,1.0,76.0,3.0,21,51,81,338,106,15,0,,f,1,0.92,24.0,1824.0,6.575342465753424,0,1,0,1,0,1,0,0,2082.455214640657,1,0,0,0,0,0,1,1,0,0,0,144.0,144.0,POINT (11.2327 43.7812)
125,251811,https://www.airbnb.com/rooms/251811,2021-12-17,Ellen house soul space in the city,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22,Centro Storico,43.7733,11.24754,Entire home/apt,6,2.0,120.0,3.0,24,54,84,359,153,1,1,,t,12,1.26,1.6,192.0,0.4383561643835617,0,1,1,0,0,1,0,1,681.4862111215555,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2475 43.7733)
126,255154,https://www.airbnb.com/rooms/255154,2021-12-17,Serena's Charming 2 Bedroom Apt,1340797,Bitte,2011-10-27,"Florence, Tuscany, Italy",2,Campo di Marte,43.76814,11.28079,Entire home/apt,4,2.0,74.0,2.0,8,31,56,295,182,2,0,,f,2,1.75,3.2,236.8,0.8767123287671234,0,1,0,0,1,1,0,0,2070.638633771988,0,0,0,0,1,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.2808 43.7681)
127,261285,https://www.airbnb.com/rooms/261285,2021-12-17,"loft CONTIRENT centrale, A/C wifi",1369058,Lorenzo,2011-11-04,"Florence, Tuscany, Italy",11,Gavinana Galluzzo,43.76101,11.27991,Entire home/apt,2,,58.0,3.0,26,56,86,361,299,18,0,,t,10,2.59,28.8,1670.4,7.890410958904109,0,1,1,0,0,1,0,1,2347.529528144039,0,1,0,0,0,0,1,1,1,1,1,172.8,172.8,POINT (11.2799 43.761)
130,270205,https://www.airbnb.com/rooms/270205,2021-12-17,Borgo Pinti  in center of Florence,1414775,Fernando,2011-11-16,"Viareggio, Tuscany, Italy",2,Centro Storico,43.77299,11.26279,Entire home/apt,2,1.0,49.0,4.0,22,52,82,82,168,4,0,048017LTN1842,f,2,1.42,8.0,392.0,2.191780821917808,0,1,0,0,1,0,1,0,546.8083160130211,1,0,0,0,0,0,0,1,0,1,0,48.0,172.8,POINT (11.2628 43.773)
131,271153,https://www.airbnb.com/rooms/271153,2021-12-17,Cozy Florence studio with WIFI,264805,Luca And Friends,2010-10-18,"London, UK",6,Campo di Marte,43.78202,11.32323,Entire home/apt,2,1.0,29.0,2.0,22,52,82,357,288,26,4,,f,1,2.38,41.6,1206.4,11.397260273972604,0,1,1,0,0,0,0,0,5502.359730491931,0,0,0,0,1,0,1,1,1,1,0,249.60000000000002,249.60000000000002,POINT (11.3232 43.782)
132,273691,https://www.airbnb.com/rooms/273691,2021-12-17,"The smallest hostel of Florence, Nemoland",725879,Nadja Maria,2011-06-21,"Florence, Toscana, Italy",14,Centro Storico,43.77531,11.25456,Private room,4,1.0,53.0,1.8,7,37,67,310,652,33,3,,t,14,5.37,52.800000000000004,2798.4,14.465753424657535,0,0,1,0,0,1,0,1,271.54129193670144,1,0,0,0,0,0,1,0,1,1,0,316.8,316.8,POINT (11.2546 43.7753)
133,279009,https://www.airbnb.com/rooms/279009,2021-12-17,Florence Studio Flat with Terrace,45991,Elena,2009-10-15,"Florence, Tuscany, Italy",2,Centro Storico,43.77326,11.24596,Entire home/apt,2,1.0,60.0,3.1,24,54,84,352,249,10,0,,t,1,2.21,16.0,960.0,4.383561643835616,0,1,0,0,1,1,0,1,808.5270707542542,1,0,0,0,0,0,1,1,0,0,0,96.0,96.0,POINT (11.246 43.7733)
134,279656,https://www.airbnb.com/rooms/279656,2021-12-17,San nicolino house the quite street,274074,Elly,2010-10-29,"Florence, Toscana, Italy",22,Centro Storico,43.76509,11.25991,Entire home/apt,4,1.0,107.0,3.0,29,59,89,364,36,2,0,,f,12,0.31,3.2,342.4,0.8767123287671234,0,1,1,0,0,1,0,0,944.0145248257461,1,0,0,0,0,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2599 43.7651)
140,298143,https://www.airbnb.com/rooms/298143,2021-12-17,Firenze Rentals Mini Corso 12,1184644,Samuel & Paolo For Firenze Rentals®,2011-09-20,"Florence, Toscana, Italy",20,Centro Storico,43.77203,11.25575,Entire home/apt,2,1.0,86.0,1.0,12,41,70,280,413,26,2,,t,8,3.5,41.6,3577.6,11.397260273972604,0,1,1,0,0,1,0,1,120.5772029590996,1,0,0,0,0,0,1,1,1,1,1,249.60000000000002,249.60000000000002,POINT (11.2558 43.772)
141,302200,https://www.airbnb.com/rooms/302200,2021-12-17,The Black Sheep B&B,1556666,Federico,2012-01-02,"Florence, Toscana, Italy",0,Centro Storico,43.77538,11.24744,Private room,5,2.0,42.0,2.0,20,50,80,355,3,1,0,,f,1,0.03,1.6,67.2,0.4383561643835617,0,0,0,0,0,1,0,0,734.2476516993243,1,0,0,0,0,0,1,0,0,0,0,9.600000000000001,9.600000000000001,POINT (11.2474 43.7754)
143,316854,https://www.airbnb.com/rooms/316854,2021-12-17,Beautiful appartment in XV Villa on Via degli Dei,1626964,Federica,2012-01-19,"Florence, Tuscany, Italy",3,Campo di Marte,43.79101,11.29321,Entire home/apt,3,1.0,71.0,3.0,19,49,79,168,116,9,0,,f,3,1.03,14.4,1022.4,3.9452054794520546,0,1,1,0,0,1,0,0,3596.1301169830563,0,0,0,0,1,0,1,1,1,0,0,86.4,86.4,POINT (11.2932 43.791)
144,316984,https://www.airbnb.com/rooms/316984,2021-12-17,Florence Centrally Located Loft,167739,Lorenzo,2010-07-15,"Florence, Toscana, Italy",10,Centro Storico,43.77525,11.25259,Entire home/apt,2,1.0,106.0,2.0,6,6,6,210,21,2,1,,f,11,0.19,3.2,339.2,0.8767123287671234,0,1,1,0,0,1,0,0,363.91735817752954,1,0,0,0,0,0,1,1,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2526 43.7752)
145,321323,https://www.airbnb.com/rooms/321323,2021-12-17,Art Apartment San Felice,1645859,David,2012-01-24,"Florence, Tuscany, Italy",59,Gavinana Galluzzo,43.75257,11.24481,Entire home/apt,5,2.0,82.0,2.0,0,0,0,0,204,1,0,,t,29,1.74,1.6,131.2,0.4383561643835617,0,1,1,0,0,1,0,1,2452.5651369937796,0,1,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2448 43.7526)
147,332488,https://www.airbnb.com/rooms/332488,2021-12-17,Luxury Apartment near Duomo WiFi,1286344,Mario,2011-10-13,"San Francisco, California, United States",3,Centro Storico,43.7786,11.25842,Entire home/apt,4,1.0,210.0,4.0,30,60,90,365,13,1,0,,f,2,0.14,2.0,420.0,0.547945205479452,0,1,1,0,0,0,0,0,641.3992667706287,1,0,0,0,0,0,1,1,1,1,0,12.0,12.0,POINT (11.2584 43.7786)
149,336260,https://www.airbnb.com/rooms/336260,2021-12-17,"Terrace Ponte Vecchio, amazing view!!",1702993,Marusca,2012-02-05,"Florence, Toscana, Italy",6,Centro Storico,43.76752,11.25266,Entire home/apt,4,2.0,172.0,3.0,16,19,23,126,103,12,1,,t,5,0.88,19.200000000000003,3302.4,5.26027397260274,0,1,1,0,0,1,0,1,675.7919515648337,1,0,0,0,0,0,1,1,1,1,1,115.20000000000002,115.20000000000002,POINT (11.2527 43.7675)
151,339138,https://www.airbnb.com/rooms/339138,2021-12-17,Charming singleroom XIX century apt,1091803,Giuseppe,2011-08-31,"Florence, Toscana, Italy",1,Campo di Marte,43.77893,11.26936,Private room,1,1.0,52.0,4.0,29,59,89,89,21,1,0,,f,1,0.18,2.0,104.0,0.547945205479452,0,0,0,1,0,1,0,0,1255.5711694174015,0,0,0,0,1,0,1,0,0,0,0,12.0,12.0,POINT (11.2694 43.7789)
153,343773,https://www.airbnb.com/rooms/343773,2021-12-17,"Affascinante loft con patio, sospeso tra storia e modernità. ""Little Patio""",1744286,Chiara,2012-02-13,"Florence, Tuscany, Italy",8,Centro Storico,43.77427,11.26205,Entire home/apt,4,1.0,93.0,2.0,23,53,83,228,365,26,2,,t,1,3.18,41.6,3868.8,11.397260273972604,0,1,1,0,0,1,0,1,504.13676010067553,1,0,0,0,0,0,1,1,1,1,1,249.60000000000002,249.60000000000002,POINT (11.2621 43.7743)
155,346237,https://www.airbnb.com/rooms/346237,2021-12-17,Appartamento Uva,1755313,Simone,2012-02-15,"Florence, Tuscany, Italy",3,Campo di Marte,43.77133,11.31963,Entire home/apt,4,1.0,165.0,4.0,25,55,85,324,17,5,0,,t,5,0.3,10.0,1650.0,2.73972602739726,0,1,1,0,0,1,0,1,5126.777899247487,0,0,0,0,1,0,1,1,1,0,1,60.0,60.0,POINT (11.3196 43.7713)
156,346238,https://www.airbnb.com/rooms/346238,2021-12-17,Appartamento Arance,1755313,Simone,2012-02-15,"Florence, Tuscany, Italy",3,Campo di Marte,43.77119,11.31819,Entire home/apt,2,1.0,140.0,4.0,29,59,89,364,21,2,0,,t,5,0.32,4.0,560.0,1.095890410958904,0,1,1,0,0,1,0,1,5011.567757809679,0,0,0,0,1,0,1,1,1,0,1,24.0,24.0,POINT (11.3182 43.7712)
157,346239,https://www.airbnb.com/rooms/346239,2021-12-17,Appartamento Fichi,1755313,Simone,2012-02-15,"Florence, Tuscany, Italy",3,Campo di Marte,43.77149,11.31847,Entire home/apt,4,1.0,143.0,4.0,25,55,85,353,27,4,0,,t,5,0.34,8.0,1144.0,2.191780821917808,0,1,1,0,0,1,0,1,5032.783600959507,0,0,0,0,1,0,1,1,1,0,1,48.0,48.0,POINT (11.3185 43.7715)
162,351439,https://www.airbnb.com/rooms/351439,2021-12-17,Palazzo Bardi XV Century,1780007,Roberta & Stefano,2012-02-20,"Montemurlo, Toscana, Italy",3,Centro Storico,43.76779,11.25987,Entire home/apt,4,1.0,105.0,3.0,18,48,78,311,146,8,1,,f,3,1.24,12.8,1344.0,3.5068493150684934,0,1,1,0,0,0,0,0,667.2096525182004,1,0,0,0,0,0,1,1,1,1,0,76.80000000000001,76.80000000000001,POINT (11.2599 43.7678)
165,359054,https://www.airbnb.com/rooms/359054,2021-12-17,"Newly rennovated apartment with terrace, WIFI, AC",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,4,1.0,100.0,2.1,22,52,82,357,93,1,0,,t,6,0.79,1.6,160.0,0.4383561643835617,0,1,1,0,0,0,0,1,1649.9523241341128,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2424 43.762)
166,359058,https://www.airbnb.com/rooms/359058,2021-12-17,"Fantastic apartment, Dome view, WIFI, AC, TERRACE",1792856,Ulrika,2012-02-22,"San Casciano in Val di Pesa, Toscana, Italy",6,Centro Storico,43.76196,11.24245,Entire home/apt,5,2.0,125.0,2.1,20,50,80,355,51,1,0,,t,6,0.43,1.6,200.0,0.4383561643835617,0,1,1,0,0,0,0,1,1649.9523241341128,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2424 43.762)
167,364977,https://www.airbnb.com/rooms/364977,2021-12-17,RAFFAELLO BY THE DUOMO - BUFALINI APARTMENTS,1843248,Cinzia,2012-03-02,"Florence, Tuscany, Italy",16,Centro Storico,43.77368,11.25843,Entire home/apt,5,1.0,60.0,2.1,12,28,33,302,29,1,0,,t,14,0.26,1.6,96.0,0.4383561643835617,0,1,1,0,0,1,0,1,205.98147943935103,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2584 43.7737)
168,364978,https://www.airbnb.com/rooms/364978,2021-12-17,MICHELANGELO BY THE DUOMO - BUFALINI APARTMENTS,1843248,Cinzia,2012-03-02,"Florence, Tuscany, Italy",16,Centro Storico,43.77368,11.25843,Entire home/apt,4,1.0,60.0,3.0,2,27,49,324,17,4,1,,t,14,0.17,6.4,384.0,1.7534246575342467,0,1,1,0,0,1,0,1,205.98147943935103,1,0,0,0,0,0,1,1,1,1,1,38.400000000000006,38.400000000000006,POINT (11.2584 43.7737)
176,372431,https://www.airbnb.com/rooms/372431,2021-12-17,Florence the Dante Apartment,281027,Leah,2010-11-08,"Kuluin, Queensland, Australia",29,Centro Storico,43.76939,11.26638,Entire home/apt,8,3.0,250.0,2.0,25,55,85,360,34,1,0,,f,6,0.3,1.6,400.0,0.4383561643835617,0,1,1,0,0,0,0,0,931.8613078536933,1,0,0,0,0,0,1,1,1,1,0,9.600000000000001,9.600000000000001,POINT (11.2664 43.7694)
181,378542,https://www.airbnb.com/rooms/378542,2021-12-17,La Stanza24 (Indipendent Studio),1900611,Paola Caterina,2012-03-11,"Florence, Tuscany, Italy",4,Centro Storico,43.77146,11.27073,Entire home/apt,2,1.0,41.0,2.0,0,0,1,81,291,19,0,,f,4,2.46,30.400000000000002,1246.4,8.32876712328767,0,1,1,0,0,1,0,0,1199.8633813482554,1,0,0,0,0,0,1,1,1,0,0,182.4,182.4,POINT (11.2707 43.7715)
182,379760,https://www.airbnb.com/rooms/379760,2021-12-17,TERRACE with a VIEW... FLORENCE is ALL AROUND YOU,1906603,Niccolò,2012-03-12,"Florence, Toscana, Italy",3,Campo di Marte,43.78391,11.28177,Entire home/apt,4,1.0,150.0,2.0,26,56,86,106,100,4,0,,f,1,1.11,6.4,960.0,1.7534246575342467,0,1,1,0,0,1,0,0,2397.1853660858346,0,0,0,0,1,0,1,1,1,0,0,38.400000000000006,38.400000000000006,POINT (11.2818 43.7839)
184,393927,https://www.airbnb.com/rooms/393927,2021-12-17,"Apartment, park garden pool, in Renaissance Villa",1778421,Guido,2012-02-20,"Florence, Toscana, Italy",4,Campo di Marte,43.77696,11.30987,Entire home/apt,5,2.0,120.0,3.0,0,0,0,141,16,2,0,,f,4,0.28,3.2,384.0,0.8767123287671234,0,1,1,0,0,1,0,0,4358.153800308873,0,0,0,0,1,0,1,1,1,0,0,19.200000000000003,19.200000000000003,POINT (11.3099 43.777)
185,393928,https://www.airbnb.com/rooms/393928,2021-12-17,The Chapel: unique stylish minipool,1778421,Guido,2012-02-20,"Florence, Toscana, Italy",4,Campo di Marte,43.7788,11.31186,Entire home/apt,4,1.0,80.0,3.0,0,0,0,107,61,1,0,,f,4,0.56,1.6,128.0,0.4383561643835617,0,1,1,0,0,1,0,0,4541.517980148972,0,0,0,0,1,0,1,1,1,0,0,9.600000000000001,9.600000000000001,POINT (11.3119 43.7788)
188,398475,https://www.airbnb.com/rooms/398475,2021-12-17,FLORENCE STUDIO ..10 min at center,1989464,Claudia,2012-03-22,"Florence, Tuscany, Italy",2,Centro Storico,43.78497,11.24146,Entire home/apt,2,1.0,50.0,2.0,13,43,54,55,6,1,0,,t,1,0.11,1.6,80.0,0.4383561643835617,0,1,0,0,1,1,0,1,1763.3715632483043,1,0,0,0,0,0,1,1,0,0,0,9.600000000000001,9.600000000000001,POINT (11.2415 43.785)
189,399107,https://www.airbnb.com/rooms/399107,2021-12-17,"Magnolia, modern & quite flat Ponte Vecchio",488317,Diana,2011-04-06,"Florence, Tuscany, Italy",35,Centro Storico,43.76525,11.25353,Entire home/apt,3,1.0,115.0,2.0,23,53,83,344,31,7,0,048017LTN3285,t,34,0.27,11.200000000000001,1288.0,3.068493150684932,0,1,1,0,0,1,1,1,894.5819941343805,1,0,0,0,0,0,0,1,1,1,1,67.2,9.600000000000001,POINT (11.2535 43.7653)
191,403501,https://www.airbnb.com/rooms/403501,2021-12-17,Florence central secure Ammanati Apartment,281027,Leah,2010-11-08,"Kuluin, Queensland, Australia",29,Centro Storico,43.76894,11.26785,Entire home/apt,2,1.0,95.0,3.0,27,57,87,362,24,1,0,,f,6,0.2,1.6,152.0,0.4383561643835617,0,1,1,0,0,0,0,0,1060.1539085165584,1,0,0,0,0,0,1,1,1,1,0,9.600000000000001,9.600000000000001,POINT (11.2678 43.7689)
193,405278,https://www.airbnb.com/rooms/405278,2021-12-17,La Casina Country House in a Typical Tuscan Garden,643110,Isabella,2011-05-30,"Florence, Toscana, Italy",5,Rifredi,43.79713,11.25299,Entire home/apt,2,1.0,108.0,1.0,14,44,74,164,4,1,0,,f,6,0.05,1.6,172.8,0.4383561643835617,0,1,1,0,0,1,0,0,2680.897501915081,0,0,0,1,0,0,1,1,1,1,0,9.600000000000001,9.600000000000001,POINT (11.253 43.7971)
194,405633,https://www.airbnb.com/rooms/405633,2021-12-17,B&B Casa Tintori - Light Blue Room,762706,Riccardo,2011-06-30,"Florence, Tuscany, Italy",8,Centro Storico,43.76781,11.25886,Hotel room,2,1.0,63.0,1.6,20,41,67,314,18,8,1,,t,6,0.27,12.8,806.4,3.5068493150684934,1,0,1,0,0,1,0,1,631.2584194805983,1,0,0,0,0,0,1,0,1,1,0,76.80000000000001,76.80000000000001,POINT (11.2589 43.7678)
197,412264,https://www.airbnb.com/rooms/412264,2021-12-17,"""Piccolo Pepi"" - superior flat with all comforts",688861,Massimo,2011-06-11,"Florence, Toscana, Italy",7,Centro Storico,43.77291,11.26426,Entire home/apt,7,2.0,146.0,2.0,22,52,82,318,18,2,0,,t,3,0.16,3.2,467.2,0.8767123287671234,0,1,1,0,0,1,0,1,665.3587435701992,1,0,0,0,0,0,1,1,1,1,1,19.200000000000003,19.200000000000003,POINT (11.2643 43.7729)
198,413600,https://www.airbnb.com/rooms/413600,2021-12-17,SuperCentral flat -Lovely terrace,2057721,Francesca,2012-04-02,Austria,1,Centro Storico,43.76631,11.24384,Entire home/apt,4,2.0,80.0,2.0,0,0,0,211,89,4,0,,f,1,0.77,6.4,512.0,1.7534246575342467,0,1,0,1,0,0,0,0,1236.015234680425,1,0,0,0,0,0,1,1,0,1,0,38.400000000000006,38.400000000000006,POINT (11.2438 43.7663)
200,423556,https://www.airbnb.com/rooms/423556,2021-12-17,Central apt amazing view!500m from SMN,2106321,Chiara E Stefania,2012-04-10,"Florence, Toscana, Italy",2,Centro Storico,43.77345,11.2436,Entire home/apt,6,2.0,173.0,2.0,11,41,71,283,44,5,0,,f,2,0.38,8.0,1384.0,2.191780821917808,0,1,0,0,1,1,0,0,999.0933667236984,1,0,0,0,0,0,1,1,0,0,0,48.0,48.0,POINT (11.2436 43.7734)
201,424065,https://www.airbnb.com/rooms/424065,2021-12-17,Roof Terrace and Breathtaking View,2107675,Laura,2012-04-10,"Florence, Tuscany, Italy",1,Centro Storico,43.77258,11.26095,Entire home/apt,4,1.0,83.0,3.0,21,51,81,261,312,18,1,,f,1,2.67,28.8,2390.4,7.890410958904109,0,1,0,1,0,1,0,0,402.69846734414415,1,0,0,0,0,0,1,1,0,0,0,172.8,172.8,POINT (11.2609 43.7726)
203,441620,https://www.airbnb.com/rooms/441620,2021-12-17,Luxury Suite with Private Terrace,1286344,Mario,2011-10-13,"San Francisco, California, United States",3,Centro Storico,43.77871,11.25659,Entire home/apt,2,1.0,270.0,4.0,30,60,90,365,13,1,0,,t,2,0.16,2.0,540.0,0.547945205479452,0,1,1,0,0,0,0,1,625.1223501219495,1,0,0,0,0,0,1,1,1,1,1,12.0,12.0,POINT (11.2566 43.7787)
211,463942,https://www.airbnb.com/rooms/463942,2021-12-17,BB Casa Schlatter Artist's Atelier. Room #3,2272298,Alessandra,2012-05-02,"Florence, Toscana, Italy",4,Campo di Marte,43.78144,11.28003,Private room,2,1.0,70.0,3.0,21,51,81,296,8,1,0,,f,4,0.09,1.6,112.0,0.4383561643835617,0,0,1,0,0,1,0,0,2145.0282319246635,0,0,0,0,1,0,1,0,1,0,0,9.600000000000001,9.600000000000001,POINT (11.28 43.7814)
212,463966,https://www.airbnb.com/rooms/463966,2021-12-17,Artist atelier-Florence center,2272298,Alessandra,2012-05-02,"Florence, Toscana, Italy",4,Campo di Marte,43.77976,11.2801,Entire home/apt,8,3.0,200.0,3.0,17,47,77,292,19,4,0,,f,4,0.19,6.4,1280.0,1.7534246575342467,0,1,1,0,0,1,0,0,2076.534113031871,0,0,0,0,1,0,1,1,1,0,0,38.400000000000006,38.400000000000006,POINT (11.2801 43.7798)
213,464111,https://www.airbnb.com/rooms/464111,2021-12-17,Studio Florence historical center,2293087,Alessandro,2012-05-04,"Florence, Toscana, Italy",1,Centro Storico,43.77098,11.26275,Entire home/apt,2,1.0,50.0,4.0,21,51,81,356,126,4,0,,f,1,1.08,8.0,400.0,2.191780821917808,0,1,0,1,0,1,0,0,592.3109557559868,1,0,0,0,0,0,1,1,0,0,0,48.0,48.0,POINT (11.2628 43.771)
214,469515,https://www.airbnb.com/rooms/469515,2021-12-17,"2 bedrooms, 2 bathrooms, in the heart of Florence",2329953,Giulia,2012-05-09,"La Spezia, Liguria, Italy",24,Centro Storico,43.77023,11.26429,Entire home/apt,5,2.0,99.0,2.1,13,43,73,88,200,5,1,,t,3,1.72,8.0,792.0,2.191780821917808,0,1,1,0,0,0,0,1,739.715407711058,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2643 43.7702)
215,471267,https://www.airbnb.com/rooms/471267,2021-12-17,Quiet & Central Nest in Florence!,96905,Elisabetta And Claudia,2010-03-21,"Florence, Tuscany, Italy",3,Centro Storico,43.78066,11.25774,Entire home/apt,4,1.0,68.0,3.1,19,20,20,164,101,4,0,,t,3,0.95,6.4,435.2,1.7534246575342467,0,1,1,0,0,1,0,1,851.5759799227408,1,0,0,0,0,0,1,1,1,0,1,38.400000000000006,38.400000000000006,POINT (11.2577 43.7807)
217,477975,https://www.airbnb.com/rooms/477975,2021-12-17,Your  room in Florence!,2293772,Davide,2012-05-04,"Florence, Tuscany, Italy",2,Centro Storico,43.76636,11.2484,Private room,1,1.0,33.0,15.0,0,16,46,321,233,6,0,,f,2,2.04,45.0,1485.0,12.32876712328767,0,0,0,0,1,1,0,0,967.0813187000925,1,0,0,0,0,0,1,0,0,0,0,270.0,270.0,POINT (11.2484 43.7664)
218,479657,https://www.airbnb.com/rooms/479657,2021-12-17,Central and cozy PALAZZO ALFANI,2272750,Francesca,2012-05-02,"Florence, Toscana, Italy",5,Centro Storico,43.77426,11.25699,Entire home/apt,4,1.0,75.0,2.0,15,45,73,294,10,1,0,,f,5,0.09,1.6,120.0,0.4383561643835617,0,1,1,0,0,1,0,0,151.53977776621718,1,0,0,0,0,0,1,1,1,1,0,9.600000000000001,9.600000000000001,POINT (11.257 43.7743)
220,485541,https://www.airbnb.com/rooms/485541,2021-12-17,Independent studio near SantaMariaNovella Station,2403819,Francesco,2012-05-18,"Florence, Tuscany, Italy",3,Centro Storico,43.78005,11.23944,Entire home/apt,3,1.0,43.0,2.0,16,46,76,346,273,11,0,,t,3,2.35,17.6,756.8,4.821917808219178,0,1,1,0,0,1,0,1,1540.6766343082736,1,0,0,0,0,0,1,1,1,0,1,105.60000000000001,105.60000000000001,POINT (11.2394 43.7801)
222,490904,https://www.airbnb.com/rooms/490904,2021-12-17,Appartamento in Santo Spirito,2415507,Claudio,2012-05-19,"Florence, Tuscany, Italy",1,Centro Storico,43.76461,11.245603,Entire home/apt,2,1.0,63.0,3.0,0,0,0,0,4,2,0,,f,1,0.03,3.2,201.6,0.8767123287671234,0,1,0,1,0,1,0,0,1261.1969005885132,1,0,0,0,0,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.2456 43.7646)
224,491135,https://www.airbnb.com/rooms/491135,2021-12-17,Wonderful Room with Duomo view,2427914,Donatella,2012-05-21,"Florence, Toscana, Italy",2,Centro Storico,43.77036,11.26057,Private room,2,1.0,50.0,2.0,7,34,53,292,372,29,3,,f,1,3.22,46.400000000000006,2320.0,12.71232876712329,0,0,0,0,1,1,0,0,477.56064460890826,1,0,0,0,0,0,1,0,0,0,0,278.40000000000003,278.40000000000003,POINT (11.2606 43.7704)
226,497538,https://www.airbnb.com/rooms/497538,2021-12-17,Panoramic apartment in the center of Florence!,2456439,Andrea,2012-05-24,"Florence, Toscana, Italy",1,Centro Storico,43.7684,11.24701,Entire home/apt,2,1.0,65.0,2.1,24,54,83,83,45,1,1,,f,1,0.39,1.6,104.0,0.4383561643835617,0,1,0,1,0,1,0,0,892.5363688830656,1,0,0,0,0,0,1,1,0,0,0,9.600000000000001,9.600000000000001,POINT (11.247 43.7684)
231,504372,https://www.airbnb.com/rooms/504372,2021-12-17,Apartment with Private Garden,2383090,Maia,2012-05-15,"Haiku-Pauwela, Hawaii, United States",2,Centro Storico,43.76385,11.23997,Entire home/apt,4,1.0,69.0,3.0,22,52,82,321,36,5,0,,t,1,0.33,8.0,552.0,2.191780821917808,0,1,0,0,1,0,0,1,1649.8953562858637,1,0,0,0,0,0,1,1,0,1,0,48.0,48.0,POINT (11.24 43.7638)
232,505141,https://www.airbnb.com/rooms/505141,2021-12-17,Art appartment Santo Spirito Matteo,1645859,David,2012-01-24,"Florence, Tuscany, Italy",59,Centro Storico,43.76619,11.24702,Entire home/apt,4,1.0,81.0,2.0,25,55,85,360,403,7,1,,t,29,3.49,11.200000000000001,907.2,3.068493150684932,0,1,1,0,0,1,0,1,1054.6197752440798,1,0,0,0,0,0,1,1,1,1,1,67.2,67.2,POINT (11.247 43.7662)
242,524676,https://www.airbnb.com/rooms/524676,2021-12-17,"Studio Flat Ponte Vecchio, WiFi-AC",2579641,Guglielmo,2012-06-08,"Florence, Tuscany, Italy",3,Centro Storico,43.7678,11.25149,Entire home/apt,2,1.0,62.0,2.0,22,52,82,357,295,17,1,,t,3,2.56,27.200000000000003,1686.4,7.452054794520549,0,1,1,0,0,1,0,1,691.8284082608836,1,0,0,0,0,0,1,1,1,0,1,163.20000000000002,163.20000000000002,POINT (11.2515 43.7678)
