,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
2082,5796026,https://www.airbnb.com/rooms/5796026,2020-08-31,Apartment near Palazzo Pitti.,30070066,Moma,2015-03-26,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76682,11.24634,Entire home/apt,3,1.0,50.0,0,0,0,0,0,0,,t,1,1.52
2083,5801254,https://www.airbnb.com/rooms/5801254,2020-09-01,Double room ensuite in the historic center-AC-WiFi,7537725,Biagio,2013-07-17,"Florence, Tuscany, Italy",1.0,Centro Storico,43.78166,11.25935,Private room,2,1.0,76.0,29,59,89,179,0,0,,t,1,0.49
2084,5801912,https://www.airbnb.com/rooms/5801912,2020-08-31,"Arnolfo b&b Florance ""Perseo""",30101147,Giovanna,2015-03-27,"Florence, Tuscany, Italy",3.0,Centro Storico,43.76853,11.25782,Hotel room,2,1.0,60.0,9,39,69,344,15,0,,t,3,0.55
2085,5803622,https://www.airbnb.com/rooms/5803622,2020-08-31,"Arnolfo b&b Florence ""Biancone""",30101147,Giovanna,2015-03-27,"Florence, Tuscany, Italy",3.0,Centro Storico,43.76789,11.25767,Hotel room,2,1.0,50.0,10,40,70,345,12,0,,t,3,3.32
2086,5811710,https://www.airbnb.com/rooms/5811710,2020-08-31,Cozy Studio in Central Location,7224203,"Federico, Mat, Màrcia",2013-07-01,"Florence, Tuscany, Italy",7.0,Centro Storico,43.77385,11.26562,Entire home/apt,2,,49.0,0,0,0,0,15,0,,f,5,2.16
2087,5818521,https://www.airbnb.com/rooms/5818521,2020-09-01,Ponte Vecchio Flat,28328041,Lucio,2015-02-25,"Toscana, Italy ",1.0,Centro Storico,43.76744,11.25195,Entire home/apt,2,1.0,56.0,29,59,89,89,13,0,,t,1,1.91
2088,5827985,https://www.airbnb.com/rooms/5827985,2020-09-01,"GARAGE FREE, FLORENCE 600 mt CENTER",30219524,Alessandro,2015-03-29,"Lastra a Signa, Toscana, Italy",2.0,Centro Storico,43.78075,11.24349,Entire home/apt,5,1.0,94.76,0,0,0,0,4,0,,t,2,1.88
2089,5829248,https://www.airbnb.com/rooms/5829248,2020-09-01,Cozy Room With Balcony Steps From Santa Croce,13557585,Federico,2014-03-26,"Florence, Tuscany, Italy",0.0,Centro Storico,43.76976,11.26402,Private room,2,1.0,420.0,17,47,77,77,2,1,,t,5,0.08
2090,5830018,https://www.airbnb.com/rooms/5830018,2020-08-31,CasaFirenze,30261606,Stefano,2015-03-30,"Florence, Tuscany, Italy",1.0,Centro Storico,43.78929,11.23099,Private room,2,1.0,35.0,0,0,0,0,0,0,,f,1,0.21
2091,5831373,https://www.airbnb.com/rooms/5831373,2020-09-02,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77239,11.2499,Hotel room,2,1.0,65.0,14,44,45,199,9,0,,t,6,3.76
2092,5833482,https://www.airbnb.com/rooms/5833482,2020-09-01,"Beautiful,comfortable in the center",30279695,Simone,2015-03-30,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76069,11.2419,Entire home/apt,5,2.0,150.0,0,30,60,326,0,0,,t,1,0.14
2093,5834540,https://www.airbnb.com/rooms/5834540,2020-09-01,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77239,11.2499,Hotel room,2,1.0,71.0,20,50,52,205,16,0,,t,6,3.12
2094,5834929,https://www.airbnb.com/rooms/5834929,2020-09-01,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6.0,Centro Storico,43.7723,11.25005,Hotel room,2,1.0,71.0,14,44,46,199,8,0,,t,6,2.32
2095,5835622,https://www.airbnb.com/rooms/5835622,2020-09-01,Dorotea Suite in Florence,3685265,Bacci,2012-09-26,"Prato, Tuscany, Italy",3.0,Isolotto Legnaia,43.77267,11.23282,Entire home/apt,2,1.0,79.0,29,59,89,179,15,0,,t,1,6.61
2096,5836211,https://www.airbnb.com/rooms/5836211,2020-09-01,"TAT openspace T2 (13' centro, 4' aeroporto) FI",30296997,Giò,2015-03-30,IT,1.0,Rifredi,43.79198,11.21802,Entire home/apt,2,1.0,49.0,21,51,81,171,11,0,,f,2,1.43
2097,5841557,https://www.airbnb.com/rooms/5841557,2020-09-01,"Depandance ""Giardino di Trilly """,30328500,Lucia,2015-03-31,"Florence, Tuscany, Italy",1.0,Rifredi,43.79444,11.24716,Entire home/apt,3,,49.0,30,60,90,90,21,0,,f,1,4.04
2098,5842206,https://www.airbnb.com/rooms/5842206,2020-08-31,BIGI APARTMENT,22976414,Gherardo E Federica,2014-10-26,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.77338,11.27972,Entire home/apt,4,1.0,51.0,0,0,0,0,0,0,,t,1,0.19
2099,5845328,https://www.airbnb.com/rooms/5845328,2020-09-01,HOME FROM HOME,23795419,Silvia,2014-11-16,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76501,11.24044,Entire home/apt,2,,65.0,30,60,90,365,0,0,,f,1,0.22
2100,5848943,https://www.airbnb.com/rooms/5848943,2020-09-01,Really 15 min from the centre of Florence,30368150,Lorenzo,2015-03-31,"Florence, Tuscany, Italy",1.0,Rifredi,43.79388,11.22139,Entire home/apt,4,1.0,60.0,0,0,24,204,14,0,,t,1,4.58
2101,5852304,https://www.airbnb.com/rooms/5852304,2020-09-01,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77239,11.2499,Hotel room,2,1.0,71.0,19,47,49,202,6,0,,t,6,3.0
2102,5853151,https://www.airbnb.com/rooms/5853151,2020-09-02,Apt downtown Santa Croce A/C quiet groundfoor wifi,30336067,Federico Giulio,2015-03-31,"Montespertoli, Toscana, Italy",4.0,Centro Storico,43.76857,11.25966,Entire home/apt,4,2.0,59.0,1,1,1,1,7,0,,t,1,1.04
2103,5854400,https://www.airbnb.com/rooms/5854400,2020-09-02,RENASCENTIA APARTMENT 3,3170412,Luca,2012-08-06,"Florence, Tuscany, Italy",24.0,Centro Storico,43.77058,11.25558,Entire home/apt,8,3.0,212.0,30,60,90,204,27,1,,t,20,4.67
2104,5865790,https://www.airbnb.com/rooms/5865790,2020-09-01,Creativity and magic in Florence,8343063,Matteo,2013-08-23,"Florence, Tuscany, Italy",3.0,Isolotto Legnaia,43.77165,11.23405,Entire home/apt,5,1.0,73.0,28,58,88,268,2,0,,t,3,3.47
2105,5869187,https://www.airbnb.com/rooms/5869187,2020-09-01,Luxury home in downtown Florence,30475009,Emanuela,2015-04-02,"Prato, Toscana, Italy",2.0,Centro Storico,43.76626,11.24875,Entire home/apt,5,3.0,142.0,30,60,90,365,21,2,048017LTN0786,t,1,3.25
2106,5876289,https://www.airbnb.com/rooms/5876289,2020-09-01,"""Giotto"" nice apartment in Florence",30519404,Silvana,2015-04-03,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.77121,11.2761,Entire home/apt,4,2.0,68.0,29,59,89,364,1,0,,t,1,0.76
2107,5877495,https://www.airbnb.com/rooms/5877495,2020-09-01,Nice room in Florence citycenter,30521907,Carlotta,2015-04-03,"Florence, Tuscany, Italy",2.0,Centro Storico,43.78005,11.25965,Private room,2,1.0,56.0,29,59,89,364,0,0,,f,2,0.56
2108,5877496,https://www.airbnb.com/rooms/5877496,2020-09-01,Nice room in citycenter with private toilet,30521907,Carlotta,2015-04-03,"Florence, Tuscany, Italy",2.0,Centro Storico,43.78015,11.26038,Private room,1,1.0,56.0,29,59,89,364,0,0,,f,2,0.46
2109,5878425,https://www.airbnb.com/rooms/5878425,2020-09-01,TERRACE WITH VIEW ON THE DOME,5095014,Katia,2013-02-15,"Florence, Tuscany, Italy",3.0,Centro Storico,43.77448,11.25678,Entire home/apt,2,1.0,69.0,21,51,81,356,31,2,,t,2,4.07
2110,5883246,https://www.airbnb.com/rooms/5883246,2020-09-01,Beautiful house in centre Florence,30552107,Debora,2015-04-03,"Calci, Toscana, Italy",1.0,Centro Storico,43.77252,11.26534,Entire home/apt,4,2.0,35.0,7,21,35,297,28,3,,t,1,4.09
2111,5883328,https://www.airbnb.com/rooms/5883328,2020-09-01,'Allegretto' Welcoming one-bedroom apartment,30117249,Alessandro,2015-03-27,"Florence, Tuscany, Italy",1.0,Centro Storico,43.78474,11.23099,Entire home/apt,5,1.0,69.0,2,32,62,337,5,0,,t,1,1.01
2112,5889940,https://www.airbnb.com/rooms/5889940,2020-09-01,Cupola Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5.0,Centro Storico,43.76956,11.25421,Entire home/apt,3,1.0,139.0,24,54,84,171,1,0,,t,5,1.49
2113,5890916,https://www.airbnb.com/rooms/5890916,2020-09-01,APARTMENT IN THE HEART OF FLORENCE,28267270,Sandra,2015-02-24,"Lastra a Signa, Toscana, Italy",2.0,Centro Storico,43.76804,11.25811,Entire home/apt,5,2.0,100.0,29,59,89,364,4,0,,t,2,1.21
2114,5896253,https://www.airbnb.com/rooms/5896253,2020-09-01,Lovely Apartment in the city center,22237480,Alessia,2014-10-07,"Camaiore, Tuscany, Italy",2.0,Centro Storico,43.78167,11.26019,Entire home/apt,3,1.0,90.0,29,59,89,179,0,0,,f,1,0.18
2115,5902122,https://www.airbnb.com/rooms/5902122,2020-09-01,LA CASA DI SCARLETT - NEW LOOK,30633206,Rossella,2015-04-05,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.7738,11.27514,Private room,2,1.0,55.0,27,57,87,362,1,0,,f,1,0.59
2116,5902914,https://www.airbnb.com/rooms/5902914,2020-09-01,"Apartment  2 rooms, 4 beds, a free parking.",30637010,Paola,2015-04-05,"Florence, Tuscany, Italy",1.0,Isolotto Legnaia,43.76796,11.22164,Entire home/apt,4,2.0,55.0,0,0,0,243,19,0,,t,1,2.49
2117,5907636,https://www.airbnb.com/rooms/5907636,2020-09-01,SINGLE BEDROOM IN THE CITY CENTER,30116759,Mauro,2015-03-27,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77917,11.25596,Private room,1,1.0,27.0,10,10,10,11,27,0,,t,2,5.75
2118,5908091,https://www.airbnb.com/rooms/5908091,2020-09-01,single bedroom,30116759,Mauro,2015-03-27,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77859,11.25667,Private room,1,1.0,25.0,0,0,0,154,34,0,,t,2,6.49
2119,5908373,https://www.airbnb.com/rooms/5908373,2020-08-31,Centro Storico Santa Maria Novella,15569761,Massimiliano,2014-05-15,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77667,11.2509,Entire home/apt,6,1.0,127.0,0,0,0,0,0,0,,f,1,0.02
2120,5908839,https://www.airbnb.com/rooms/5908839,2020-09-01,Palazzo Vecchio Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5.0,Centro Storico,43.7696,11.25426,Entire home/apt,3,1.0,139.0,30,56,86,177,4,0,,t,5,2.13
2121,5909147,https://www.airbnb.com/rooms/5909147,2020-09-01,Uffizi Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5.0,Centro Storico,43.76998,11.25327,Entire home/apt,3,1.0,139.0,30,60,90,181,1,0,,t,5,1.66
2122,5909451,https://www.airbnb.com/rooms/5909451,2020-09-01,Pitti Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5.0,Centro Storico,43.77006,11.25509,Entire home/apt,2,1.0,139.0,29,59,89,180,1,0,,t,5,2.4
2123,5909749,https://www.airbnb.com/rooms/5909749,2020-09-01,Old Bridge Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5.0,Centro Storico,43.77052,11.25372,Entire home/apt,3,1.0,139.0,25,55,85,172,0,0,,t,5,1.02
2124,5913661,https://www.airbnb.com/rooms/5913661,2020-09-01,Wonderful apartment San Domenico,26897408,Stefano & Mela,2015-01-29,"Florence, Tuscany, Italy",2.0,Campo di Marte,43.7976,11.28543,Entire home/apt,6,3.0,290.0,29,59,89,364,0,0,,f,1,0.03
2125,5923730,https://www.airbnb.com/rooms/5923730,2020-09-02,San Lorenzo Ariento Apartment,7262932,Claudia,2013-07-03,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77526,11.25372,Entire home/apt,6,2.0,195.0,30,60,86,350,31,0,,t,2,5.04
2126,5925554,https://www.airbnb.com/rooms/5925554,2020-09-01,Camera quadrupla con bagno privato,28362338,Antonella,2015-02-25,US,4.0,Centro Storico,43.77598,11.24546,Private room,4,1.0,66.0,26,49,50,50,0,0,,t,4,0.62
2127,5925774,https://www.airbnb.com/rooms/5925774,2020-09-01,Studio in San Frediano,29204555,Roberta,2015-03-12,"Florence, Tuscany, Italy",33.0,Centro Storico,43.76638,11.23937,Entire home/apt,2,1.0,39.0,9,39,69,344,9,0,,t,26,1.6
2128,5927966,https://www.airbnb.com/rooms/5927966,2020-09-01,A Firenze SerenaMente,30657319,Serena,2015-04-05,"Florence, Tuscany, Italy",3.0,Rifredi,43.81187,11.23396,Private room,3,1.0,29.0,28,58,88,363,1,0,,f,1,0.31
2129,5927968,https://www.airbnb.com/rooms/5927968,2020-09-01,nice apartement in the city center,30779305,Nicoletta,2015-04-07,"Pisa, Toscana, Italy",5.0,Centro Storico,43.7731,11.26727,Entire home/apt,4,1.0,68.0,30,45,45,45,3,0,,t,5,1.06
2130,5928649,https://www.airbnb.com/rooms/5928649,2020-09-01,My Home Firenze - Fortezza da Basso,12256114,Roberto,2014-02-15,"Florence, Tuscany, Italy",1.0,Rifredi,43.78333,11.25847,Entire home/apt,4,1.0,50.0,12,12,41,316,35,0,,t,1,4.5
2131,5932089,https://www.airbnb.com/rooms/5932089,2020-08-31,"Arnolfo b&b Florence ""Medusa""",30101147,Giovanna,2015-03-27,"Florence, Tuscany, Italy",3.0,Centro Storico,43.76797,11.25741,Hotel room,2,1.0,50.0,9,39,69,344,11,0,,t,3,2.98
2132,5944783,https://www.airbnb.com/rooms/5944783,2020-09-01,via dell'Ariento room,11601081,Cristina,2014-01-24,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77618,11.25328,Private room,3,1.0,21.0,30,60,90,365,5,0,,f,5,0.87
2133,5944935,https://www.airbnb.com/rooms/5944935,2020-09-01,Unique Apartments - Ponte Vecchio,30862279,Florjan,2015-04-08,"Florence, Tuscany, Italy",16.0,Centro Storico,43.7686,11.25346,Entire home/apt,4,2.0,78.0,21,50,80,355,66,13,,t,15,2.74
2134,5952994,https://www.airbnb.com/rooms/5952994,2020-09-01,Courtly Knights (Historical Center),9700697,Marc,2013-10-29,US,1.0,Centro Storico,43.77567,11.26355,Entire home/apt,2,1.0,34.47,22,27,32,122,28,2,,t,1,3.09
2135,5957079,https://www.airbnb.com/rooms/5957079,2020-09-01,Nicolo' Apartment: Florence & Pitti,30922902,Gian Luca,2015-04-09,"Florence, Tuscany, Italy",1.0,Centro Storico,43.78491,11.23994,Entire home/apt,4,1.0,48.0,29,59,89,364,20,0,,f,1,4.65
2136,5961787,https://www.airbnb.com/rooms/5961787,2020-09-01,"ETNO Hospitality,Services,Breakfast",30529335,Niccoló,2015-04-03,"Florence, Tuscany, Italy",3.0,Centro Storico,43.78563,11.2397,Private room,2,1.0,52.0,0,30,60,240,1,0,,f,3,2.4
2137,5961948,https://www.airbnb.com/rooms/5961948,2020-09-01,CASA Terratetto indipendente,29470716,Antonio,2015-03-16,"Florence, Tuscany, Italy",3.0,Rifredi,43.7972,11.24016,Entire home/apt,3,2.0,49.0,0,0,0,274,0,0,,f,1,
2138,5962821,https://www.airbnb.com/rooms/5962821,2020-09-01,HISTORIC CENTER OF FLORENCE,27084725,Leonardo,2015-02-02,"Los Angeles, California, United States",5.0,Centro Storico,43.77321,11.24751,Entire home/apt,4,2.0,103.0,28,58,88,363,1,0,,t,1,0.32
2139,5986691,https://www.airbnb.com/rooms/5986691,2020-09-01,Il piccolo Giglio Vigna Vecchia,31082019,Nicola,2015-04-12,"Campagna, Campania, Italy",1.0,Centro Storico,43.76891,11.25869,Entire home/apt,2,1.0,60.0,30,60,90,365,0,0,,t,1,0.1
2140,5996553,https://www.airbnb.com/rooms/5996553,2020-09-01,appartament close to center florenc,8993344,Costanza,2013-09-22,"Florence, Tuscany, Italy",2.0,Gavinana Galluzzo,43.75388,11.26627,Entire home/apt,2,1.0,80.0,0,30,60,60,0,0,,f,1,0.58
2141,5998522,https://www.airbnb.com/rooms/5998522,2020-09-01,appartamento 30mq a Firenze,31141665,Alda,2015-04-13,"Paganico, Tuscany, Italy",1.0,Gavinana Galluzzo,43.76261,11.27458,Entire home/apt,2,1.0,72.0,28,58,88,363,0,0,,f,1,0.08
2142,5998724,https://www.airbnb.com/rooms/5998724,2020-08-31,Pindemonte Lauren,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189.0,Centro Storico,43.76208,11.23954,Entire home/apt,4,1.0,185.0,0,0,0,0,0,0,,t,175,
2143,5999589,https://www.airbnb.com/rooms/5999589,2020-09-01,Firenze Oltrarno near Ponte Vecchio,31146487,Enrico,2015-04-13,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76728,11.24139,Entire home/apt,4,2.0,45.0,20,42,72,345,7,0,,t,1,2.6
2144,6001223,https://www.airbnb.com/rooms/6001223,2020-09-01,A cosy apt in the heart of Florence,31154015,Ivana,2015-04-13,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77967,11.2555,Entire home/apt,3,1.0,85.0,30,60,90,365,6,0,,t,1,1.29
2145,6008263,https://www.airbnb.com/rooms/6008263,2020-09-01,Modern & sunny in creative area / flex check-in,8485223,Francesco,2013-08-28,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76899,11.24194,Entire home/apt,4,1.0,49.0,30,56,86,361,27,3,,f,1,2.67
2146,6008848,https://www.airbnb.com/rooms/6008848,2020-09-01,Suite Michelangelo with Terrace,31192285,Luciano,2015-04-14,"Florence, Tuscany, Italy",1.0,Gavinana Galluzzo,43.76357,11.27429,Entire home/apt,6,3.0,115.0,29,59,89,364,25,0,,t,1,3.89
2147,6008935,https://www.airbnb.com/rooms/6008935,2020-09-01,Elegant 2+2 Adjacent to Center,31195027,Apartment ViaMasaccio,2015-04-14,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.77743,11.27576,Entire home/apt,4,1.0,78.0,28,58,88,341,3,0,,f,1,0.7
2148,6012911,https://www.airbnb.com/rooms/6012911,2020-09-01,rent double room,23025222,Fabiola E Francesco,2014-10-27,"Florence, Tuscany, Italy",5.0,Centro Storico,43.77578,11.24636,Private room,3,1.0,26.0,1,8,8,8,24,2,,f,3,4.15
2149,6016757,https://www.airbnb.com/rooms/6016757,2020-09-01,Lorenzo Magnifico Typical Home Heart of Florence,30818209,Laura,2015-04-08,"Florence, Tuscany, Italy",8.0,Centro Storico,43.78169,11.2572,Entire home/apt,8,2.0,75.0,30,60,90,365,6,0,,f,6,0.95
2150,6021706,https://www.airbnb.com/rooms/6021706,2020-09-01,"Boutique Apartment with Free Parking, Garden, A/C",3946589,Judit And Riccardo,2012-10-22,"Florence, Tuscany, Italy",3.0,Isolotto Legnaia,43.77179,11.23745,Entire home/apt,4,2.0,62.96,18,48,78,78,36,3,,f,1,4.48
2151,6023744,https://www.airbnb.com/rooms/6023744,2020-08-31,CASINE 18 FLAT - THE BEST OF FLORENCE,1125260,Massimiliano,2011-09-07,"Florence, Toscana, Italy",71.0,Centro Storico,43.76815,11.26626,Entire home/apt,6,2.0,74.0,0,0,1,1,20,0,,t,69,2.38
2152,6036084,https://www.airbnb.com/rooms/6036084,2020-09-01,Cozy and modern open space,27305191,Grazia,2015-02-06,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76519,11.24178,Entire home/apt,4,1.0,70.0,24,54,84,359,7,0,,f,1,2.24
2153,6036236,https://www.airbnb.com/rooms/6036236,2020-09-01,Camera sul giardino,22842248,Debora,2014-10-22,"Florence, Tuscany, Italy",5.0,Campo di Marte,43.77739,11.27098,Private room,2,1.0,80.0,0,0,0,243,0,0,,f,4,0.02
2154,6039445,https://www.airbnb.com/rooms/6039445,2020-09-01,Central and sunny place in Florence,4259453,Claudia,2012-11-27,"Florence, Tuscany, Italy",3.0,Centro Storico,43.76735,11.26236,Private room,2,1.0,47.0,15,45,75,165,29,5,,t,2,3.94
2155,6041089,https://www.airbnb.com/rooms/6041089,2020-09-01,Borgo Certosa - Florence,18149550,Stefano,2014-07-15,"Florence, Tuscany, Italy",1.0,Gavinana Galluzzo,43.73008,11.22126,Entire home/apt,4,1.0,65.0,28,58,88,363,0,0,,f,1,0.2
2156,6063811,https://www.airbnb.com/rooms/6063811,2020-09-01,"Tipical & Cozy Apartment with Balcony, Central",21221189,Marco,2014-09-11,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76428,11.24558,Entire home/apt,4,1.0,36.0,8,8,8,8,15,0,,f,1,2.56
2157,6068139,https://www.airbnb.com/rooms/6068139,2020-09-01,Leone X Guesthouse - Camera Classic,27913569,Eliseo,2015-02-17,"Florence, Tuscany, Italy",1.0,Rifredi,43.78395,11.25558,Private room,2,1.0,90.0,30,60,90,365,0,0,,f,4,0.02
2158,6068344,https://www.airbnb.com/rooms/6068344,2020-08-31,X-Large apartment in the old town!,688861,Massimo,2011-06-11,"Florence, Toscana, Italy",7.0,Centro Storico,43.77256,11.26415,Entire home/apt,16,5.0,243.0,21,42,72,224,8,0,,t,3,1.21
2159,6070212,https://www.airbnb.com/rooms/6070212,2020-09-01,STANZA DOPPIA CON USO BAGNO,27878242,Maria Novella,2015-02-17,"Florence, Tuscany, Italy",3.0,Campo di Marte,43.77519,11.27454,Private room,2,1.0,120.0,30,60,90,365,0,0,,f,2,0.07
2160,6071705,https://www.airbnb.com/rooms/6071705,2020-08-31,app. vista duomo e SS. Annunziata,140664,Matteo,2010-06-08,"Delft, South Holland, Netherlands",1.0,Centro Storico,43.77669,11.26021,Entire home/apt,5,3.0,200.0,0,0,0,0,0,0,,f,1,
2161,6075705,https://www.airbnb.com/rooms/6075705,2020-08-31,Cozy Room in a Modern Flat,31536294,Matteo&Alessandra,2015-04-19,"Florence, Tuscany, Italy",2.0,Campo di Marte,43.78197,11.28839,Private room,2,1.0,36.0,0,0,0,0,0,0,,f,1,1.11
2162,6075902,https://www.airbnb.com/rooms/6075902,2020-08-31,Il Giglio Apartment - Santa Croce,7807944,Claudia,2015-04-19,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77177,11.26159,Entire home/apt,4,1.0,65.0,30,60,90,365,6,0,,f,1,1.36
2163,6084056,https://www.airbnb.com/rooms/6084056,2020-09-01,"SEASTYLE Nearness, breakfast, hospitality",30529335,Niccoló,2015-04-03,"Florence, Tuscany, Italy",3.0,Centro Storico,43.78546,11.23801,Private room,2,1.0,60.0,0,0,0,243,0,0,,f,3,2.84
2164,6086711,https://www.airbnb.com/rooms/6086711,2020-09-01,Duomo Penthouse Terrace,3314526,Alessandro,2012-08-20,"Florence, Tuscany, Italy",64.0,Centro Storico,43.7748,11.2588,Entire home/apt,6,3.0,279.0,0,0,0,94,21,0,,t,54,4.5
2165,6086808,https://www.airbnb.com/rooms/6086808,2020-09-01,Central Florence apartment (sleeps 8 people),31584432,Tommaso,2015-04-20,"Florence, Tuscany, Italy",9.0,Centro Storico,43.77225,11.26962,Entire home/apt,7,2.0,130.0,0,0,0,63,0,0,,t,6,0.41
2166,6087316,https://www.airbnb.com/rooms/6087316,2020-09-01,Exclusive Loft - 5 minutes from Cathedral and SMN,31584432,Tommaso,2015-04-20,"Florence, Tuscany, Italy",9.0,Centro Storico,43.77847,11.25436,Entire home/apt,6,2.0,140.0,21,51,81,356,0,0,,t,6,0.42
2167,6095094,https://www.airbnb.com/rooms/6095094,2020-09-01,camera matrimoniale,2679686,Alessandro,2012-06-19,"Florence, Tuscany, Italy",3.0,Campo di Marte,43.78306,11.27257,Private room,2,1.0,107.0,30,60,90,180,0,0,,f,2,
2168,6096248,https://www.airbnb.com/rooms/6096248,2020-09-01,Studio with View on Florence Jacopo,8099609,Roberto,2013-08-12,"Florence, Tuscany, Italy",10.0,Centro Storico,43.7813,11.26001,Entire home/apt,2,1.0,48.0,2,30,44,305,7,0,,f,8,0.39
2169,6101548,https://www.airbnb.com/rooms/6101548,2020-08-31,da Lorenzo,24137351,Lorenzo,2014-11-25,"Florence, Tuscany, Italy",1.0,Rifredi,43.79607,11.22997,Private room,2,1.0,39.0,0,0,0,0,0,0,,t,1,0.83
2170,6103782,https://www.airbnb.com/rooms/6103782,2020-09-01,Open Space a due passi dal centro,19583838,Lorenzo,2014-08-06,"Florence, Tuscany, Italy",1.0,Gavinana Galluzzo,43.76258,11.27368,Entire home/apt,2,,68.0,0,0,0,212,0,0,,f,1,0.24
2171,6118527,https://www.airbnb.com/rooms/6118527,2020-09-01,LA CUPOLA 2BR 1LVR 2BTH Apartament,9288345,Salvatore,2013-10-07,"Florence, Tuscany, Italy",12.0,Centro Storico,43.77327,11.25717,Entire home/apt,6,2.0,109.0,30,60,90,365,0,0,,f,12,0.44
2172,6123473,https://www.airbnb.com/rooms/6123473,2020-09-01,Appartamento zona novoli - FI Nord - aeroporto,31772308,Massimo,2015-04-23,"Florence, Tuscany, Italy",2.0,Rifredi,43.79649,11.21264,Entire home/apt,4,2.0,31.0,0,0,0,0,0,0,,t,2,0.02
